shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
N350040,43.37471008,-1.75095999,60010,2.521000
N350040,43.37463760,-1.75083494,60011,2.534000
N350040,43.37454987,-1.75068498,60012,2.549000
N350040,43.37448502,-1.75055301,60013,2.562000
N350040,43.37430191,-1.75025594,60014,2.594000
N350040,43.37405396,-1.74991202,60015,2.633000
N350040,43.37335205,-1.74903405,60016,2.739000
N350040,43.37311935,-1.74876904,60017,2.772000
N350040,43.37301254,-1.74863696,60018,2.788000
N350040,43.37278366,-1.74835205,60019,2.823000
N350040,43.37268066,-1.74823797,60020,2.837000
N350040,43.37260056,-1.74811900,60021,2.850000
N350040,43.37250519,-1.74798298,60022,2.866000
N350040,43.37245178,-1.74789202,60023,2.875000
N350040,43.37239838,-1.74780500,60024,2.884000
N350040,43.37238693,-1.74778402,60025,2.886000
N350040,43.37233734,-1.74767697,70002,2.897000
N350040,43.37224197,-1.74742603,70003,2.920000
N350040,43.37200928,-1.74666297,70004,2.987000
N350040,43.37198257,-1.74657595,70005,2.994000
N350040,43.37194443,-1.74637794,70006,3.011000
N350040,43.37191010,-1.74605894,70007,3.037000
N350040,43.37187576,-1.74573004,70008,3.064000
N350040,43.37186432,-1.74549103,70009,3.084000
N350040,43.37181473,-1.74513698,70010,3.113000
N350040,43.37179184,-1.74508500,70011,3.118000
N350040,43.37177658,-1.74505699,70012,3.121000
N350040,43.37175369,-1.74502897,70013,3.124000
N350040,43.37173080,-1.74501300,70014,3.127000
N350040,43.37170029,-1.74500406,70015,3.130000
N350040,43.37166214,-1.74499202,70016,3.135000
N350040,43.37156296,-1.74500000,70017,3.146000
N350040,43.37141418,-1.74507403,70018,3.163000
N350040,43.37130356,-1.74514103,70019,3.177000
N350040,43.37097168,-1.74541295,70020,3.220000
N350040,43.37076187,-1.74558699,70021,3.247000
N350040,43.37045670,-1.74582601,70022,3.286000
N350040,43.37032318,-1.74588597,70023,3.301000
N350040,43.37020874,-1.74591804,70024,3.314000
N350040,43.37009811,-1.74594998,70025,3.327000
N350040,43.36996078,-1.74596906,70026,3.343000
N350040,43.36985016,-1.74595404,70027,3.355000
N350040,43.36975861,-1.74593496,70028,3.365000
N350040,43.36965179,-1.74590802,70029,3.377000
N350040,43.36939621,-1.74581397,70030,3.407000
N350040,43.36925125,-1.74576998,70031,3.423000
N350040,43.36916351,-1.74575400,70032,3.433000
N350040,43.36904144,-1.74575102,70033,3.446000
N350040,43.36893845,-1.74576795,70034,3.458000
N350040,43.36885452,-1.74578404,70035,3.468000
N350040,43.36874008,-1.74582803,70036,3.481000
N350040,43.36851501,-1.74598098,70037,3.509000
N350040,43.36849594,-1.74627697,70038,3.533000
N350040,43.36849213,-1.74644101,70039,3.546000
N350040,43.36848068,-1.74659598,70040,3.558000
N350040,43.36846924,-1.74671996,70041,3.569000
N350040,43.36845779,-1.74676299,70042,3.572000
N350040,43.36844635,-1.74682295,80002,3.577000
N350040,43.36838913,-1.74699497,80003,3.593000
N350040,43.36834717,-1.74708104,80004,3.601000
N350040,43.36832428,-1.74713504,80005,3.606000
N350040,43.36818695,-1.74734497,80006,3.629000
N350040,43.36812210,-1.74742603,80007,3.639000
N350040,43.36801529,-1.74754500,80008,3.654000
N350040,43.36786652,-1.74769902,80009,3.675000
N350040,43.36772537,-1.74783194,80010,3.694000
N350040,43.36763382,-1.74794602,80011,3.707000
N350040,43.36753464,-1.74816298,80012,3.728000
N350040,43.36748123,-1.74831104,80013,3.741000
N350040,43.36738586,-1.74910498,80014,3.807000
N350040,43.36732483,-1.74992597,80015,3.874000
N350040,43.36730576,-1.75012505,80016,3.890000
N350040,43.36729431,-1.75027800,80017,3.902000
N350040,43.36729050,-1.75034595,80018,3.908000
N350040,43.36728668,-1.75037599,80019,3.910000
N350040,43.36728668,-1.75043297,80020,3.915000
N350040,43.36730957,-1.75052905,80021,3.923000
N350040,43.36735153,-1.75059795,80022,3.931000
N350040,43.36749268,-1.75057900,80023,3.946000
N350040,43.36768341,-1.75054801,80024,3.968000
N350040,43.36777878,-1.75053203,80025,3.979000
N350040,43.36784744,-1.75052202,90002,3.986000
N350040,43.36797714,-1.75048995,90003,4.001000
N350040,43.36814499,-1.75044596,90004,4.020000
N350040,43.36833191,-1.75039506,90005,4.041000
N350040,43.36841583,-1.75036705,90006,4.050000
N350040,43.36856842,-1.75033104,90007,4.068000
N350040,43.36867905,-1.75033200,90008,4.080000
N350040,43.36880493,-1.75033104,90009,4.094000
N350040,43.36897659,-1.75034404,90010,4.113000
N350040,43.36912537,-1.75035000,90011,4.130000
N350040,43.36923218,-1.75036597,90012,4.141000
N350040,43.36928940,-1.75039005,90013,4.148000
N350040,43.36933136,-1.75040698,100002,4.153000
N350040,43.36938858,-1.75046897,100003,4.161000
N350040,43.36946106,-1.75063396,100004,4.177000
N350040,43.36953735,-1.75085902,100005,4.197000
N350040,43.36972046,-1.75132406,100006,4.240000
N350040,43.36988068,-1.75173295,100007,4.277000
N350040,43.36993790,-1.75190902,100008,4.293000
N350040,43.37003708,-1.75230503,100009,4.327000
N350040,43.37007904,-1.75248206,100010,4.342000
N350040,43.37013245,-1.75260496,100011,4.354000
N350040,43.37035751,-1.75291204,100012,4.389000
N350040,43.37043381,-1.75301695,100013,4.401000
N350040,43.37053680,-1.75319004,100014,4.419000
N350040,43.37062454,-1.75332403,100015,4.434000
N350040,43.37067413,-1.75345302,100016,4.445000
N350040,43.37074280,-1.75358403,100017,4.458000
N350040,43.37075424,-1.75370097,100018,4.468000
N350040,43.37071228,-1.75399399,100019,4.492000
N350040,43.37068558,-1.75418496,100020,4.508000
N350040,43.37064362,-1.75443399,100021,4.529000
N350040,43.37044907,-1.75497794,100022,4.578000
N350040,43.37037659,-1.75515902,100023,4.595000
N350040,43.37034225,-1.75523400,110002,4.602000
N350040,43.37033081,-1.75529504,110003,4.607000
N350040,43.37032700,-1.75533998,110004,4.610000
N350040,43.37033081,-1.75538301,110005,4.614000
N350040,43.37019348,-1.75542700,110006,4.630000
N350040,43.36975098,-1.75564897,110007,4.682000
N350040,43.36931992,-1.75589502,110008,4.734000
N350040,43.36919022,-1.75599003,110009,4.750000
N350040,43.36900330,-1.75609004,110010,4.772000
N350040,43.36891556,-1.75610995,110011,4.782000
N350040,43.36875153,-1.75609696,110012,4.801000
N350040,43.36852646,-1.75600898,110013,4.827000
N350040,43.36843872,-1.75598204,110014,4.837000
N350040,43.36825562,-1.75598204,110015,4.857000
N350040,43.36810303,-1.75603998,110016,4.875000
N350040,43.36791992,-1.75611305,110017,4.896000
N350040,43.36772919,-1.75621998,110018,4.919000
N350040,43.36739349,-1.75648105,110019,4.961000
N350040,43.36719894,-1.75664198,110020,4.987000
N350040,43.36703873,-1.75672996,110021,5.006000
N350040,43.36700439,-1.75673699,110022,5.010000
N350040,43.36687851,-1.75676405,120002,5.024000
N350040,43.36671829,-1.75677204,120003,5.042000
N350040,43.36650467,-1.75673103,120004,5.066000
N350040,43.36634827,-1.75673497,120005,5.083000
N350040,43.36628723,-1.75672996,120006,5.090000
N350040,43.36621094,-1.75676298,120007,5.099000
N350040,43.36617279,-1.75678003,120008,5.104000
N350040,43.36610794,-1.75681996,120009,5.111000
N350040,43.36604691,-1.75686705,120010,5.119000
N350040,43.36602020,-1.75691295,120011,5.124000
N350040,43.36599350,-1.75695395,120012,5.128000
N350040,43.36594391,-1.75706804,120013,5.139000
N350040,43.36597824,-1.75711095,120014,5.145000
N350040,43.36600876,-1.75717902,120015,5.151000
N350040,43.36600876,-1.75726402,120016,5.158000
N350040,43.36599731,-1.75728703,120017,5.160000
N350040,43.36597824,-1.75732696,120018,5.164000
N350040,43.36593246,-1.75736499,120019,5.170000
N350040,43.36587524,-1.75737798,120020,5.177000
N350040,43.36581039,-1.75734997,120021,5.184000
N350040,43.36579514,-1.75732398,120022,5.187000
N350040,43.36568451,-1.75742495,120023,5.202000
N350040,43.36561966,-1.75750399,120024,5.211000
N350040,43.36548996,-1.75778198,120025,5.238000
N350040,43.36544037,-1.75793195,120026,5.251000
N350040,43.36539459,-1.75811601,120027,5.267000
N350040,43.36534500,-1.75838494,120028,5.290000
N350040,43.36532593,-1.75858498,120029,5.306000
N350040,43.36528778,-1.75943899,120030,5.375000
N350040,43.36526108,-1.75976396,120031,5.402000
N350040,43.36520767,-1.75998795,120032,5.421000
N350040,43.36513901,-1.76015198,120033,5.436000
N350040,43.36510468,-1.76023495,120034,5.444000
N350040,43.36506653,-1.76031005,120035,5.452000
N350040,43.36494064,-1.76048899,120036,5.471000
N350040,43.36487579,-1.76055598,120037,5.481000
N350040,43.36466980,-1.76072097,120038,5.507000
N350040,43.36449814,-1.76085496,120039,5.529000
N350040,43.36429596,-1.76103199,120040,5.556000
N350040,43.36419678,-1.76111805,120041,5.569000
N350040,43.36404800,-1.76124001,120042,5.588000
N350040,43.36382675,-1.76141298,120043,5.616000
N350040,43.36379623,-1.76142800,120044,5.620000
N350040,43.36368179,-1.76147997,130002,5.633000
N350040,43.36340714,-1.76157105,130003,5.665000
N350040,43.36311722,-1.76168799,130004,5.699000
N350040,43.36294937,-1.76177502,130005,5.718000
N350040,43.36287689,-1.76180303,130006,5.727000
N350040,43.36230087,-1.76191294,130007,5.792000
N350040,43.36240768,-1.76166403,130008,5.815000
N350040,43.36243439,-1.76158798,130009,5.822000
N350040,43.36254501,-1.76127899,130010,5.850000
N350040,43.36267471,-1.76084197,130011,5.888000
N350040,43.36270142,-1.76069999,130012,5.900000
N350040,43.36274338,-1.76047695,140002,5.919000
N350040,43.36278534,-1.76021504,140003,5.941000
N350040,43.36283875,-1.75981104,140004,5.974000
N350040,43.36289978,-1.75940204,140005,6.008000
N350040,43.36291122,-1.75933397,140006,6.013000
N350040,43.36292267,-1.75929403,140007,6.017000
N350040,43.36295700,-1.75891805,140008,6.048000
N350040,43.36295319,-1.75875795,140009,6.061000
N350040,43.36288834,-1.75842202,140010,6.089000
N350040,43.36239624,-1.75860000,140011,6.145000
N350040,43.36195374,-1.75876999,140012,6.197000
N350040,43.36146164,-1.75900495,140013,6.255000
N350040,43.36111450,-1.75913596,140014,6.295000
N350040,43.36090469,-1.75927401,140015,6.320000
N350040,43.36068726,-1.75943303,140016,6.348000
N350040,43.36050034,-1.75955200,150002,6.371000
N350040,43.36031723,-1.75965095,150003,6.393000
N350040,43.35994339,-1.75970101,150004,6.434000
N350040,43.35961151,-1.75977898,150005,6.472000
N350040,43.35957718,-1.76013303,150006,6.501000
N350040,43.35956573,-1.76031303,150007,6.516000
N350040,43.35955429,-1.76080704,150008,6.556000
N350040,43.35955048,-1.76091099,150009,6.564000
N350040,43.35952759,-1.76159096,150010,6.619000
N350040,43.35951233,-1.76202703,150011,6.655000
N350040,43.35950089,-1.76226604,150012,6.674000
N350040,43.35947800,-1.76266205,150013,6.706000
N350040,43.35944366,-1.76289701,150014,6.726000
N350040,43.35949707,-1.76289999,150015,6.732000
N350040,43.35953903,-1.76294303,150016,6.738000
N350040,43.35957336,-1.76299906,150017,6.744000
N350040,43.35959244,-1.76309097,150018,6.752000
N350040,43.35956573,-1.76315296,150019,6.757000
N350040,43.35953522,-1.76320803,150020,6.763000
N350040,43.35948181,-1.76323998,150021,6.769000
N350040,43.35942841,-1.76323605,150022,6.775000
N350040,43.35937881,-1.76318598,150023,6.782000
N350040,43.35933685,-1.76324403,150025,6.789000
N350040,43.35921860,-1.76340699,150026,6.808000
N350040,43.35918427,-1.76347101,150027,6.814000
N350040,43.35915756,-1.76354301,150028,6.821000
N350040,43.35910416,-1.76371503,150029,6.836000
N350040,43.35905838,-1.76387596,150030,6.850000
N350040,43.35901642,-1.76401806,150031,6.862000
N350040,43.35899734,-1.76407397,160002,6.867000
N350040,43.35896683,-1.76415002,160003,6.874000
N350040,43.35875702,-1.76457703,160004,6.916000
N350040,43.35871124,-1.76464701,160005,6.923000
N350040,43.35866165,-1.76473105,160006,6.933000
N350040,43.35857010,-1.76485097,160007,6.946000
N350040,43.35838318,-1.76504302,160008,6.972000
N350040,43.35789490,-1.76543903,160009,7.036000
N350040,43.35771561,-1.76553297,160010,7.057000
N350040,43.35756683,-1.76556802,160011,7.074000
N350040,43.35742188,-1.76565504,160012,7.091000
N350040,43.35735703,-1.76570201,160013,7.099000
N350040,43.35722733,-1.76577699,160014,7.115000
N350040,43.35707474,-1.76585102,160015,7.133000
N350040,43.35694885,-1.76585996,160016,7.147000
N350040,43.35684967,-1.76587999,160017,7.158000
N350040,43.35676575,-1.76591003,160018,7.168000
N350040,43.35659027,-1.76600599,160019,7.189000
N350040,43.35652924,-1.76604402,160020,7.196000
N350040,43.35641861,-1.76612699,160021,7.210000
N350040,43.35625458,-1.76628196,160022,7.232000
N350040,43.35604095,-1.76651394,160023,7.263000
N350040,43.35587692,-1.76677895,160024,7.291000
N350040,43.35573578,-1.76715803,160025,7.325000
N350040,43.35566711,-1.76738095,160026,7.345000
N350040,43.35548019,-1.76771903,160027,7.380000
N350040,43.35524368,-1.76798296,160028,7.413000
N350040,43.35525513,-1.76801598,160029,7.417000
N350040,43.35525894,-1.76804900,160030,7.419000
N350040,43.35525513,-1.76807797,160031,7.422000
N350040,43.35524368,-1.76811600,160033,7.425000
N350040,43.35606384,-1.76862001,160035,7.525000
N350040,43.35620117,-1.76875103,160036,7.544000
N350040,43.35623169,-1.76883197,160037,7.551000
N350040,43.35628891,-1.76882303,160038,7.558000
N350040,43.35634232,-1.76884103,160039,7.564000
N350040,43.35638809,-1.76888895,160040,7.570000
N350040,43.35640335,-1.76895297,160041,7.575000
N350040,43.35639954,-1.76901805,160042,7.581000
N350040,43.35634232,-1.76911604,160043,7.591000
N350040,43.35627747,-1.76913905,160044,7.598000
N350040,43.35626221,-1.76929903,160045,7.612000
N350040,43.35623550,-1.76966798,170002,7.642000
N350040,43.35623550,-1.76984894,170003,7.656000
N350040,43.35620499,-1.77048695,170004,7.708000
N350040,43.35622025,-1.77085400,170005,7.738000
N350040,43.35622406,-1.77146101,170006,7.787000
N350040,43.35635757,-1.77148294,170007,7.802000
N350040,43.35641098,-1.77148294,170008,7.808000
N350040,43.35656357,-1.77148402,170009,7.825000
N350040,43.35674286,-1.77147496,170010,7.845000
N350040,43.35697174,-1.77147901,170011,7.870000
N350040,43.35721588,-1.77147698,170012,7.897000
N350040,43.35747910,-1.77149200,170013,7.927000
N350040,43.35760880,-1.77151096,170014,7.941000
N350040,43.35770035,-1.77154005,170015,7.952000
N350040,43.35786438,-1.77160001,170016,7.971000
N350040,43.35797882,-1.77166200,170017,7.984000
N350040,43.35803986,-1.77169502,170018,7.991000
N350040,43.35810471,-1.77171898,170019,7.999000
N350040,43.35816574,-1.77173805,170020,8.006000
N350040,43.35821152,-1.77174902,170021,8.011000
N350040,43.35825348,-1.77175200,170022,8.016000
N350040,43.35839462,-1.77175903,170023,8.031000
N350040,43.35850143,-1.77174795,170024,8.043000
N350040,43.35858536,-1.77173305,170025,8.053000
N350040,43.35882568,-1.77169394,170026,8.080000
N350040,43.35884857,-1.77169001,170027,8.082000
N350040,43.35890198,-1.77168405,180002,8.088000
N350040,43.35894394,-1.77168000,180003,8.093000
N350040,43.35899353,-1.77168405,180004,8.098000
N350040,43.35907745,-1.77169704,180005,8.108000
N350040,43.35914612,-1.77171195,180006,8.116000
N350040,43.35923386,-1.77173102,180007,8.125000
N350040,43.35931396,-1.77174795,180008,8.134000
N350040,43.35940933,-1.77175105,180009,8.145000
N350040,43.35947037,-1.77175105,180010,8.152000
N350040,43.35951996,-1.77174604,180011,8.157000
N350040,43.35958862,-1.77173400,180012,8.165000
N350040,43.35961151,-1.77172601,180013,8.167000
N350040,43.35963058,-1.77171898,180014,8.169000
N350040,43.35968399,-1.77167702,180015,8.177000
N350040,43.35968018,-1.77164304,180016,8.179000
N350040,43.35968399,-1.77160704,180017,8.182000
N350040,43.35971832,-1.77155697,180018,8.188000
N350040,43.35972595,-1.77154005,180019,8.189000
N350040,43.35979080,-1.77152002,180020,8.197000
N350040,43.35982513,-1.77153099,180021,8.201000
N350040,43.35985565,-1.77155006,180022,8.204000
N350040,43.35988617,-1.77158594,180023,8.209000
N350040,43.35993958,-1.77156699,180024,8.215000
N350040,43.35998154,-1.77156103,180025,8.220000
N350040,43.36004257,-1.77156699,180026,8.227000
N350040,43.36026382,-1.77167296,180027,8.253000
N350040,43.36055756,-1.77183700,180028,8.288000
N350040,43.36070251,-1.77191103,180029,8.305000
N350040,43.36078644,-1.77192605,180030,8.315000
N350040,43.36083984,-1.77192700,180031,8.320000
N350040,43.36098480,-1.77189100,180032,8.337000
N350040,43.36117172,-1.77181399,180033,8.359000
N350040,43.36126709,-1.77181399,180034,8.369000
N350040,43.36147308,-1.77184796,180035,8.392000
N350040,43.36153412,-1.77186096,180036,8.399000
N350040,43.36163330,-1.77190399,180037,8.411000
N350040,43.36177063,-1.77195203,180038,8.426000
N350040,43.36181259,-1.77196598,180039,8.431000
N350040,43.36183167,-1.77196097,180040,8.433000
N350040,43.36185837,-1.77195704,180041,8.436000
N350040,43.36187363,-1.77195895,180042,8.438000
N350040,43.36190414,-1.77197003,180043,8.441000
N350040,43.36192322,-1.77199101,180044,8.444000
N350040,43.36194992,-1.77203405,180045,8.449000
N350040,43.36195374,-1.77206099,180046,8.451000
N350040,43.36194611,-1.77210104,180047,8.454000
N350040,43.36192703,-1.77214301,180048,8.458000
N350040,43.36189651,-1.77216196,180049,8.462000
N350040,43.36183929,-1.77216601,180050,8.469000
N350040,43.36174011,-1.77234805,180051,8.487000
N350040,43.36171341,-1.77242005,180052,8.494000
N350040,43.36168671,-1.77247703,180053,8.499000
N350040,43.36164474,-1.77259195,180054,8.509000
N350040,43.36162949,-1.77264905,180055,8.514000
N350040,43.36161423,-1.77271402,180056,8.520000
N350040,43.36156464,-1.77277899,180057,8.528000
N350040,43.36153030,-1.77292097,180058,8.540000
N350040,43.36149216,-1.77307701,180059,8.553000
N350040,43.36145401,-1.77323699,180060,8.567000
N350040,43.36138153,-1.77354801,180061,8.593000
